# redshift, dNdz, bias
3.860000000000000098e-01 2.807253534936802225e+03 1.500000000000000000e+00
3.870000000000000107e-01 2.813535325237741745e+03 1.500000000000000000e+00
3.880000000000000115e-01 2.819793516685657778e+03 1.500000000000000000e+00
3.890000000000000124e-01 2.826028083740325201e+03 1.500000000000000000e+00
3.900000000000000133e-01 2.832239001537479908e+03 1.500000000000000000e+00
3.910000000000000142e-01 2.838426245884124455e+03 1.500000000000000000e+00
3.920000000000000151e-01 2.844589793253857806e+03 1.500000000000000000e+00
3.930000000000000160e-01 2.850729620782225084e+03 1.500000000000000000e+00
3.940000000000000169e-01 2.856845706262102794e+03 1.500000000000000000e+00
3.950000000000000178e-01 2.862938028139091330e+03 1.500000000000000000e+00
3.960000000000000187e-01 2.869006565506952484e+03 1.500000000000000000e+00
3.970000000000000195e-01 2.875051298103048339e+03 1.500000000000000000e+00
3.980000000000000204e-01 2.881072206303823805e+03 1.500000000000000000e+00
3.990000000000000213e-01 2.887069271120299163e+03 1.500000000000000000e+00
4.000000000000000222e-01 2.893042474193594444e+03 1.500000000000000000e+00
4.010000000000000231e-01 2.898991797790473811e+03 1.500000000000000000e+00
4.020000000000000240e-01 2.904917224798911775e+03 1.500000000000000000e+00
4.030000000000000249e-01 2.910818738723686693e+03 1.500000000000000000e+00
4.040000000000000258e-01 2.916696323681997910e+03 1.500000000000000000e+00
4.050000000000000266e-01 2.922549964399098826e+03 1.500000000000000000e+00
4.060000000000000275e-01 2.928379646203961329e+03 1.500000000000000000e+00
4.070000000000000284e-01 2.934185355024957516e+03 1.500000000000000000e+00
4.080000000000000293e-01 2.939967077385569155e+03 1.500000000000000000e+00
4.090000000000000302e-01 2.945724800400113963e+03 1.500000000000000000e+00
4.100000000000000311e-01 2.951458511769501456e+03 1.500000000000000000e+00
4.110000000000000320e-01 2.957168199777001064e+03 1.500000000000000000e+00
4.120000000000000329e-01 2.962853853284045726e+03 1.500000000000000000e+00
4.130000000000000338e-01 2.968515461726046397e+03 1.500000000000000000e+00
4.140000000000000346e-01 2.974153015108235650e+03 1.500000000000000000e+00
4.150000000000000355e-01 2.979766504001530848e+03 1.500000000000000000e+00
4.160000000000000364e-01 2.985355919538415492e+03 1.500000000000000000e+00
4.169999999999999818e-01 2.990921253408853318e+03 1.500000000000000000e+00
4.179999999999999827e-01 2.996462497856210575e+03 1.500000000000000000e+00
4.189999999999999836e-01 3.001979645673212417e+03 1.500000000000000000e+00
4.199999999999999845e-01 3.007472690197908378e+03 1.500000000000000000e+00
4.209999999999999853e-01 3.012941625309671053e+03 1.500000000000000000e+00
4.219999999999999862e-01 3.018386445425210695e+03 1.500000000000000000e+00
4.229999999999999871e-01 3.023807145494608903e+03 1.500000000000000000e+00
4.239999999999999880e-01 3.029203720997376877e+03 1.500000000000000000e+00
4.249999999999999889e-01 3.034576167938535036e+03 1.500000000000000000e+00
4.259999999999999898e-01 3.039924482844712657e+03 1.500000000000000000e+00
4.269999999999999907e-01 3.045248662760266143e+03 1.500000000000000000e+00
4.279999999999999916e-01 3.050548705243420500e+03 1.500000000000000000e+00
4.289999999999999925e-01 3.055824608362433082e+03 1.500000000000000000e+00
4.299999999999999933e-01 3.061076370691774173e+03 1.500000000000000000e+00
4.309999999999999942e-01 3.066303991308331661e+03 1.500000000000000000e+00
4.319999999999999951e-01 3.071507469787629816e+03 1.500000000000000000e+00
4.329999999999999960e-01 3.076686806200079900e+03 1.500000000000000000e+00
4.339999999999999969e-01 3.081842001107237138e+03 1.500000000000000000e+00
4.349999999999999978e-01 3.086973055558088618e+03 1.500000000000000000e+00
4.359999999999999987e-01 3.092079971085357556e+03 1.500000000000000000e+00
4.369999999999999996e-01 3.097162749701822577e+03 1.500000000000000000e+00
4.380000000000000004e-01 3.102221393896668815e+03 1.500000000000000000e+00
4.390000000000000013e-01 3.107255906631843118e+03 1.500000000000000000e+00
4.400000000000000022e-01 3.112266291338444262e+03 1.500000000000000000e+00
4.410000000000000031e-01 3.117252551913119078e+03 1.500000000000000000e+00
4.420000000000000040e-01 3.122214692714492685e+03 1.500000000000000000e+00
4.430000000000000049e-01 3.127152718559601453e+03 1.500000000000000000e+00
4.440000000000000058e-01 3.132066634720360071e+03 1.500000000000000000e+00
4.450000000000000067e-01 3.136956446920038161e+03 1.500000000000000000e+00
4.460000000000000075e-01 3.141822161329761911e+03 1.500000000000000000e+00
4.470000000000000084e-01 3.146663784565028436e+03 1.500000000000000000e+00
4.480000000000000093e-01 3.151481323682249240e+03 1.500000000000000000e+00
4.490000000000000102e-01 3.156274786175298232e+03 1.500000000000000000e+00
4.500000000000000111e-01 3.161044179972092934e+03 1.500000000000000000e+00
4.510000000000000120e-01 3.165789513431184332e+03 1.500000000000000000e+00
4.520000000000000129e-01 3.170510795338372645e+03 1.500000000000000000e+00
4.530000000000000138e-01 3.175208034903332191e+03 1.500000000000000000e+00
4.540000000000000147e-01 3.179881241756264899e+03 1.500000000000000000e+00
4.550000000000000155e-01 3.184530425944565195e+03 1.500000000000000000e+00
4.560000000000000164e-01 3.189155597929508531e+03 1.500000000000000000e+00
4.570000000000000173e-01 3.193756768582948553e+03 1.500000000000000000e+00
4.580000000000000182e-01 3.198333949184047924e+03 1.500000000000000000e+00
4.590000000000000191e-01 3.202887151416010056e+03 1.500000000000000000e+00
4.600000000000000200e-01 3.207416387362841306e+03 1.500000000000000000e+00
4.610000000000000209e-01 3.211921669506124999e+03 1.500000000000000000e+00
4.620000000000000218e-01 3.216403010721812734e+03 1.500000000000000000e+00
4.630000000000000226e-01 3.220860424277040238e+03 1.500000000000000000e+00
4.640000000000000235e-01 3.225293923826950504e+03 1.500000000000000000e+00
4.650000000000000244e-01 3.229703523411543301e+03 1.500000000000000000e+00
4.660000000000000253e-01 3.234089237452535144e+03 1.500000000000000000e+00
4.670000000000000262e-01 3.238451080750242909e+03 1.500000000000000000e+00
4.680000000000000271e-01 3.242789068480483365e+03 1.500000000000000000e+00
4.690000000000000280e-01 3.247103216191479532e+03 1.500000000000000000e+00
4.700000000000000289e-01 3.251393539800804319e+03 1.500000000000000000e+00
4.710000000000000298e-01 3.255660055592321896e+03 1.500000000000000000e+00
4.720000000000000306e-01 3.259902780213157257e+03 1.500000000000000000e+00
4.730000000000000315e-01 3.264121730670674879e+03 1.500000000000000000e+00
4.740000000000000324e-01 3.268316924329485573e+03 1.500000000000000000e+00
4.750000000000000333e-01 3.272488378908456070e+03 1.500000000000000000e+00
4.760000000000000342e-01 3.276636112477745883e+03 1.500000000000000000e+00
4.770000000000000351e-01 3.280760143455854632e+03 1.500000000000000000e+00
4.780000000000000360e-01 3.284860490606690291e+03 1.500000000000000000e+00
4.790000000000000369e-01 3.288937173036649710e+03 1.500000000000000000e+00
4.799999999999999822e-01 3.292990210191717324e+03 1.500000000000000000e+00
4.809999999999999831e-01 3.297019621854580237e+03 1.500000000000000000e+00
4.819999999999999840e-01 3.301025428141761950e+03 1.500000000000000000e+00
4.829999999999999849e-01 3.305007649500762454e+03 1.500000000000000000e+00
4.839999999999999858e-01 3.308966306707232434e+03 1.500000000000000000e+00
4.849999999999999867e-01 3.312901420862137456e+03 1.500000000000000000e+00
4.859999999999999876e-01 3.316813013388967647e+03 1.500000000000000000e+00
4.869999999999999885e-01 3.320701106030938718e+03 1.500000000000000000e+00
4.879999999999999893e-01 3.324565720848219826e+03 1.500000000000000000e+00
4.889999999999999902e-01 3.328406880215181900e+03 1.500000000000000000e+00
4.899999999999999911e-01 3.332224606817644144e+03 1.500000000000000000e+00
4.909999999999999920e-01 3.336018923650156012e+03 1.500000000000000000e+00
4.919999999999999929e-01 3.339789854013281911e+03 1.500000000000000000e+00
4.929999999999999938e-01 3.343537421510904551e+03 1.500000000000000000e+00
4.939999999999999947e-01 3.347261650047545118e+03 1.500000000000000000e+00
4.949999999999999956e-01 3.350962563825696179e+03 1.500000000000000000e+00
4.959999999999999964e-01 3.354640187343173238e+03 1.500000000000000000e+00
4.969999999999999973e-01 3.358294545390475378e+03 1.500000000000000000e+00
4.979999999999999982e-01 3.361925663048165916e+03 1.500000000000000000e+00
4.989999999999999991e-01 3.365533565684267614e+03 1.500000000000000000e+00
5.000000000000000000e-01 3.369118278951672437e+03 1.500000000000000000e+00
5.010000000000000009e-01 3.372679828785559948e+03 1.500000000000000000e+00
5.020000000000000018e-01 3.376218241400843453e+03 1.500000000000000000e+00
5.030000000000000027e-01 3.379733543289614317e+03 1.500000000000000000e+00
5.040000000000000036e-01 3.383225761218617663e+03 1.500000000000000000e+00
5.050000000000000044e-01 3.386694922226727613e+03 1.500000000000000000e+00
5.060000000000000053e-01 3.390141053622449817e+03 1.500000000000000000e+00
5.070000000000000062e-01 3.393564182981426256e+03 1.500000000000000000e+00
5.080000000000000071e-01 3.396964338143961868e+03 1.500000000000000000e+00
5.090000000000000080e-01 3.400341547212568912e+03 1.500000000000000000e+00
5.100000000000000089e-01 3.403695838549513155e+03 1.500000000000000000e+00
5.110000000000000098e-01 3.407027240774384154e+03 1.500000000000000000e+00
5.120000000000000107e-01 3.410335782761677365e+03 1.500000000000000000e+00
5.130000000000000115e-01 3.413621493638388984e+03 1.500000000000000000e+00
5.140000000000000124e-01 3.416884402781623521e+03 1.500000000000000000e+00
5.150000000000000133e-01 3.420124539816220476e+03 1.500000000000000000e+00
5.160000000000000142e-01 3.423341934612385103e+03 1.500000000000000000e+00
5.170000000000000151e-01 3.426536617283345095e+03 1.500000000000000000e+00
5.180000000000000160e-01 3.429708618183009094e+03 1.500000000000000000e+00
5.190000000000000169e-01 3.432857967903651115e+03 1.500000000000000000e+00
5.200000000000000178e-01 3.435984697273591792e+03 1.500000000000000000e+00
5.210000000000000187e-01 3.439088837354910538e+03 1.500000000000000000e+00
5.220000000000000195e-01 3.442170419441162267e+03 1.500000000000000000e+00
5.230000000000000204e-01 3.445229475055103194e+03 1.500000000000000000e+00
5.240000000000000213e-01 3.448266035946442571e+03 1.500000000000000000e+00
5.250000000000000222e-01 3.451280134089591684e+03 1.500000000000000000e+00
5.260000000000000231e-01 3.454271801681442412e+03 1.500000000000000000e+00
5.270000000000000240e-01 3.457241071139146698e+03 1.500000000000000000e+00
5.280000000000000249e-01 3.460187975097909202e+03 1.500000000000000000e+00
5.290000000000000258e-01 3.463112546408805883e+03 1.500000000000000000e+00
5.300000000000000266e-01 3.466014818136596659e+03 1.500000000000000000e+00
5.310000000000000275e-01 3.468894823557565815e+03 1.500000000000000000e+00
5.320000000000000284e-01 3.471752596157368316e+03 1.500000000000000000e+00
5.330000000000000293e-01 3.474588169628891137e+03 1.500000000000000000e+00
5.340000000000000302e-01 3.477401577870121855e+03 1.500000000000000000e+00
5.350000000000000311e-01 3.480192854982039989e+03 1.500000000000000000e+00
5.360000000000000320e-01 3.482962035266509247e+03 1.500000000000000000e+00
5.370000000000000329e-01 3.485709153224193869e+03 1.500000000000000000e+00
5.380000000000000338e-01 3.488434243552475436e+03 1.500000000000000000e+00
5.390000000000000346e-01 3.491137341143388767e+03 1.500000000000000000e+00
5.400000000000000355e-01 3.493818481081573736e+03 1.500000000000000000e+00
5.410000000000000364e-01 3.496477698642229370e+03 1.500000000000000000e+00
5.420000000000000373e-01 3.499115029289087943e+03 1.500000000000000000e+00
5.430000000000000382e-01 3.501730508672394080e+03 1.500000000000000000e+00
5.440000000000000391e-01 3.504324172626910240e+03 1.500000000000000000e+00
5.450000000000000400e-01 3.506896057169910819e+03 1.500000000000000000e+00
5.460000000000000409e-01 3.509446198499210823e+03 1.500000000000000000e+00
5.470000000000000417e-01 3.511974632991195449e+03 1.500000000000000000e+00
5.480000000000000426e-01 3.514481397198859668e+03 1.500000000000000000e+00
5.490000000000000435e-01 3.516966527849864633e+03 1.500000000000000000e+00
5.500000000000000444e-01 3.519430061844605007e+03 1.500000000000000000e+00
5.510000000000000453e-01 3.521872036254284012e+03 1.500000000000000000e+00
5.520000000000000462e-01 3.524292488319007134e+03 1.500000000000000000e+00
5.530000000000000471e-01 3.526691455445876272e+03 1.500000000000000000e+00
5.540000000000000480e-01 3.529068975207107997e+03 1.500000000000000000e+00
5.550000000000000488e-01 3.531425085338153622e+03 1.500000000000000000e+00
5.560000000000000497e-01 3.533759823735837472e+03 1.500000000000000000e+00
5.570000000000000506e-01 3.536073228456499237e+03 1.500000000000000000e+00
5.580000000000000515e-01 3.538365337714152702e+03 1.500000000000000000e+00
5.590000000000000524e-01 3.540636189878652203e+03 1.500000000000000000e+00
5.600000000000000533e-01 3.542885823473878190e+03 1.500000000000000000e+00
5.610000000000000542e-01 3.545114277175924144e+03 1.500000000000000000e+00
5.620000000000000551e-01 3.547321589811292597e+03 1.500000000000000000e+00
5.630000000000000560e-01 3.549507800355117070e+03 1.500000000000000000e+00
5.640000000000000568e-01 3.551672947929382644e+03 1.500000000000000000e+00
5.650000000000000577e-01 3.553817071801154725e+03 1.500000000000000000e+00
5.660000000000000586e-01 3.555940211380830988e+03 1.500000000000000000e+00
5.670000000000000595e-01 3.558042406220393332e+03 1.500000000000000000e+00
5.680000000000000604e-01 3.560123696011673928e+03 1.500000000000000000e+00
5.690000000000000613e-01 3.562184120584636730e+03 1.500000000000000000e+00
5.700000000000000622e-01 3.564223719905655344e+03 1.500000000000000000e+00
5.710000000000000631e-01 3.566242534075825915e+03 1.500000000000000000e+00
5.720000000000000639e-01 3.568240603329258192e+03 1.500000000000000000e+00
5.730000000000000648e-01 3.570217968031407509e+03 1.500000000000000000e+00
5.740000000000000657e-01 3.572174668677399950e+03 1.500000000000000000e+00
5.750000000000000666e-01 3.574110745890369799e+03 1.500000000000000000e+00
5.760000000000000675e-01 3.576026240419811529e+03 1.500000000000000000e+00
5.769999999999999574e-01 3.577921193139940897e+03 1.500000000000000000e+00
5.779999999999999583e-01 3.579795645048059669e+03 1.500000000000000000e+00
5.789999999999999591e-01 3.581649637262944452e+03 1.500000000000000000e+00
5.799999999999999600e-01 3.583483211023226886e+03 1.500000000000000000e+00
5.809999999999999609e-01 3.585296407685803388e+03 1.500000000000000000e+00
5.819999999999999618e-01 3.587089268724237627e+03 1.500000000000000000e+00
5.829999999999999627e-01 3.588861835727187099e+03 1.500000000000000000e+00
5.839999999999999636e-01 3.590614150396827426e+03 1.500000000000000000e+00
5.849999999999999645e-01 3.592346254547296667e+03 1.500000000000000000e+00
5.859999999999999654e-01 3.594058190103142806e+03 1.500000000000000000e+00
5.869999999999999662e-01 3.595749999097781256e+03 1.500000000000000000e+00
5.879999999999999671e-01 3.597421723671965992e+03 1.500000000000000000e+00
5.889999999999999680e-01 3.599073406072267971e+03 1.500000000000000000e+00
5.899999999999999689e-01 3.600705088649564004e+03 1.500000000000000000e+00
5.909999999999999698e-01 3.602316813857531997e+03 1.500000000000000000e+00
5.919999999999999707e-01 3.603908624251158017e+03 1.500000000000000000e+00
5.929999999999999716e-01 3.605480562485255177e+03 1.500000000000000000e+00
5.939999999999999725e-01 3.607032671312987077e+03 1.500000000000000000e+00
5.949999999999999734e-01 3.608564993584404419e+03 1.500000000000000000e+00
5.959999999999999742e-01 3.610077572244989369e+03 1.500000000000000000e+00
5.969999999999999751e-01 3.611570450334206271e+03 1.500000000000000000e+00
5.979999999999999760e-01 3.613043670984069649e+03 1.500000000000000000e+00
5.989999999999999769e-01 3.614497277417712212e+03 1.500000000000000000e+00
